"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P5",24,FALSE,FALSE,FALSE,FALSE,3,0.98642694077643,0.98642694077643,0.078331660648056,3,586.160000000003,"x4","(x4*pm05(x4))*x9","x9*troot(x4)"
"P5",25,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0522537597138536,2,583.580000000002,"troot(x4*x4)","x4*x2","NA"
"P5",26,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00433205594110124,1,598.5,"troot((x4*x6)*x4)","NA","NA"
"P5",27,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.062600407724761,1,565.329999999987,"x9*troot(x4*x4)","NA","NA"
"P5",28,FALSE,FALSE,TRUE,FALSE,0,0.999999791697638,NA,0.00889817403763063,1,602.220000000001,"troot((x9*x4)*(x9*x4))","NA","NA"
"P5",29,FALSE,TRUE,FALSE,FALSE,0,0.999999647456683,NA,0.0607336818034377,1,590.400000000009,"troot(x4*(x4*x9))","NA","NA"
"P5",30,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.123307617422924,3,567.029999999999,"x4","troot(x4)*x9","x9*(troot(x4)*troot(x4))"
"P6","Mod",FALSE,FALSE,FALSE,FALSE,4,0.793306635804813,0.793306635804813,0.0575509087750735,4,645.169999999998,"troot(x4*x4)","x4*x2","x4"
"P6",2,FALSE,FALSE,FALSE,FALSE,1,0.999999312170039,0.999999312170039,0.130661547708066,1,634.440000000002,"troot(x4*x4)","NA","NA"
"P6","Mod",FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0763882481187578,1,645.860000000001,"troot(x4*x4)*x9","NA","NA"
"P6",4,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.102986017680234,3,640.609999999986,"x4","troot(x4)*x9","x9*(troot(x4)*troot(x4))"
"P6","Mod",FALSE,FALSE,FALSE,FALSE,4,0.731491967694508,0.731491967694508,0.105617827113548,4,631.360000000001,"troot(x4*x4)","x8*x4","x4"
"P6",6,FALSE,FALSE,TRUE,FALSE,0,0.999999791697638,NA,0.00858870104574274,1,649.190000000002,"troot((x4*x9)*(x4*x9))","NA","NA"
"P6",7,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.109009942232742,3,658,"x4","troot(x4)*x9","(troot(x4)*troot(x4))*x9"
"P6",8,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0643092023709411,1,649.729999999996,"troot(x4*x4)*x9","NA","NA"
"P6",9,FALSE,TRUE,FALSE,FALSE,0,0.999999647456683,NA,0.0616945769889444,1,653.800000000003,"troot((x4*x9)*x4)","NA","NA"
"P6",10,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0766119757991073,2,702.209999999992,"troot(x4*x4)","x4*x2","NA"
