"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P2",16,FALSE,FALSE,FALSE,FALSE,11,0.253275870983261,0.253275870983261,0.00330185662433073,11,288.689999999999,"x4","troot(x7*((x4*x7)*x4))","x10*((x8*x4)*x8)"
"P2",17,TRUE,FALSE,FALSE,FALSE,7,0.202774840129887,0.0888855315770136,0.00121303991135934,8,190.134999999998,"troot((x4*x4)*x6)","x4*x8","troot(x4*x8)*troot(((x4*x8)*x4)*x6)"
"P2",18,FALSE,FALSE,FALSE,FALSE,12,0.559087802067922,0.559087802067922,0.0030187421131344,12,221.969999999999,"x4","troot(x4)","x9*p3(p0(x7*x4))"
"P2",19,FALSE,FALSE,FALSE,FALSE,15,0.612292383511502,0.612292383511502,0.0763192285979564,15,257.665000000001,"troot(x4)*troot(x4)","x4*x6","x2*(x4*x4)"
"P2",20,FALSE,FALSE,FALSE,FALSE,12,0.590000132331784,0.590000132331784,0.0224030437830104,12,205.339,"x4","p3(p0(x4))","x6"
"P2",21,FALSE,FALSE,FALSE,FALSE,4,0.518871607604619,0.518871607604619,0.000980889857061637,4,239.701999999999,"troot(x4*x4)","x6*troot(x4*x4)","x5"
"P2",22,FALSE,FALSE,FALSE,FALSE,5,0.585989477791444,0.585989477791444,0.00177329669533325,5,225.249,"troot(1+(x4*x4))","troot(1+(x4*x4))*x9","x6*(troot(1+(x4*x4))*x7)"
"P2",23,FALSE,TRUE,FALSE,FALSE,5,0.339535290945437,0.207442419643187,0.00226623267645585,6,202.905000000001,"troot(x4*(x4*x9))","troot(x4*(x4*x9))*x6","x7"
"P2",24,FALSE,FALSE,FALSE,FALSE,6,0.304386925569603,0.304386925569603,0.00289460373579907,6,307.406000000001,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x9","x9"
"P2",25,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,0.000898809146236711,4,200.823999999999,"troot(x4*(x6*x4))","x4","x6*x4"
